row_id,order_id,order__date,ship__date,ship__mode,customer_id,customer__name,segment,country,city,state,postal__code,region,product_id,category,sub-_category,product__name,sales
124,CA-2017-103730,12-06-2017,15-06-2017,First Class,SC-20725,steven cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,TEC-PH-10003875,Technology,Phones,kld oscar ii style snap-on ultra thin side flip synthetic leather cover case for htc one htc m7,68.04
125,US-2015-152030,26-12-2015,28-12-2015,Second Class,AD-10180,alan dominguez,Home Office,United States,Houston,Texas,77041.0,Central,FUR-CH-10004063,Furniture,Chairs,global deluxe high-back manager's chair,600.558
126,US-2015-134614,20-09-2015,25-09-2015,Standard Class,PF-19165,philip fox,Consumer,United States,Bloomington,Illinois,61701.0,Central,FUR-TA-10004534,Furniture,Tables,bevis 44 x 96 conference tables,617.7
127,US-2018-107272,05-11-2018,12-11-2018,Standard Class,TS-21610,troy staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003274,Office Supplies,Binders,"avery durable slant ring binders, no labels",2.388
128,US-2018-107272,05-11-2018,12-11-2018,Standard Class,TS-21610,troy staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10002974,Office Supplies,Storage,"trav-l-file heavy-duty shuttle ii, black",243.992
129,US-2017-125969,06-11-2017,10-11-2017,Second Class,LS-16975,lindsay shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-CH-10001146,Furniture,Chairs,"global task chair, black",81.424
130,US-2017-125969,06-11-2017,10-11-2017,Second Class,LS-16975,lindsay shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-FU-10003773,Furniture,Furnishings,eldon cleatmat plus chair mats for high pile carpets,238.56
131,US-2018-164147,02-02-2018,05-02-2018,First Class,DW-13585,dorothy wardle,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10002293,Technology,Phones,anker 36w 4-port usb wall charger travel power adapter for iphone 5s 5c 5,59.97
132,US-2018-164147,02-02-2018,05-02-2018,First Class,DW-13585,dorothy wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002377,Office Supplies,Paper,xerox 1916,78.304
133,US-2018-164147,02-02-2018,05-02-2018,First Class,DW-13585,dorothy wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002780,Office Supplies,Fasteners,staples,21.456
134,CA-2017-145583,13-10-2017,19-10-2017,Standard Class,LC-16885,lena creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001804,Office Supplies,Paper,xerox 195,20.04
135,CA-2017-145583,13-10-2017,19-10-2017,Standard Class,LC-16885,lena creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001736,Office Supplies,Paper,xerox 1880,35.44
136,CA-2017-145583,13-10-2017,19-10-2017,Standard Class,LC-16885,lena creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-AR-10001149,Office Supplies,Art,"sanford colorific colored pencils, 12/box",11.52
137,CA-2017-145583,13-10-2017,19-10-2017,Standard Class,LC-16885,lena creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-FA-10002988,Office Supplies,Fasteners,ideal clamps,4.02
138,CA-2017-145583,13-10-2017,19-10-2017,Standard Class,LC-16885,lena creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-BI-10004781,Office Supplies,Binders,gbc wire binding strips,76.176
139,CA-2017-145583,13-10-2017,19-10-2017,Standard Class,LC-16885,lena creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-SU-10001218,Office Supplies,Supplies,fiskars softgrip scissors,65.88
140,CA-2017-145583,13-10-2017,19-10-2017,Standard Class,LC-16885,lena creighton,Consumer,United States,Roseville,California,95661.0,West,FUR-FU-10001706,Furniture,Furnishings,longer-life soft white bulbs,43.12
141,CA-2017-110366,05-09-2017,07-09-2017,Second Class,JD-15895,jonathan doherty,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10004848,Furniture,Furnishings,"howard miller 13-3/4"" diameter brushed chrome round wall clock",82.8
142,CA-2018-106180,18-09-2018,23-09-2018,Standard Class,SH-19975,sally hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10000940,Office Supplies,Art,newell 343,8.82
143,CA-2018-106180,18-09-2018,23-09-2018,Standard Class,SH-19975,sally hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-EN-10004030,Office Supplies,Envelopes,convenience packs of business envelopes,10.86
144,CA-2018-106180,18-09-2018,23-09-2018,Standard Class,SH-19975,sally hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-PA-10004327,Office Supplies,Paper,xerox 1911,143.7
145,CA-2018-155376,22-12-2018,27-12-2018,Standard Class,SG-20080,sandra glassco,Consumer,United States,Independence,Missouri,64055.0,Central,OFF-AP-10001058,Office Supplies,Appliances,sanyo 2.5 cubic foot mid-size office refrigerators,839.43
146,CA-2016-110744,07-09-2016,12-09-2016,Standard Class,HA-14920,helen andreada,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10003656,Office Supplies,Storage,safco industrial wire shelving,671.93
147,CA-2015-110072,22-10-2015,28-10-2015,Standard Class,MG-17680,maureen gastineau,Home Office,United States,Newark,Ohio,43055.0,East,FUR-FU-10000521,Furniture,Furnishings,"seth thomas 14"" putty-colored wall clock",93.888
148,CA-2017-114489,05-12-2017,09-12-2017,Standard Class,JE-16165,justin ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10000215,Technology,Phones,plantronics cordless phone headset with in-line volume - m214c,384.45
149,CA-2017-114489,05-12-2017,09-12-2017,Standard Class,JE-16165,justin ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10001448,Technology,Phones,anker astro 15000mah usb portable charger,149.97
150,CA-2017-114489,05-12-2017,09-12-2017,Standard Class,JE-16165,justin ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,FUR-CH-10000454,Furniture,Chairs,"hon deluxe fabric upholstered stacking chairs, rounded back",1951.84
151,CA-2017-114489,05-12-2017,09-12-2017,Standard Class,JE-16165,justin ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,OFF-BI-10002735,Office Supplies,Binders,gbc prestige therm-a-bind covers,171.55
152,CA-2017-158834,13-03-2017,16-03-2017,First Class,TW-21025,tamara willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,OFF-AP-10000326,Office Supplies,Appliances,belkin 7 outlet surgemaster surge protector with phone protection,157.92
153,CA-2017-158834,13-03-2017,16-03-2017,First Class,TW-21025,tamara willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,TEC-PH-10001254,Technology,Phones,jabra biz 2300 duo qd duo corded headset,203.184
154,CA-2016-124919,31-05-2016,02-06-2016,First Class,SP-20650,stephanie phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10001950,Office Supplies,Paper,southworth 25% cotton antique laid paper & envelopes,58.38
155,CA-2016-124919,31-05-2016,02-06-2016,First Class,SP-20650,stephanie phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10002254,Office Supplies,Paper,xerox 1883,105.52
156,CA-2016-124919,31-05-2016,02-06-2016,First Class,SP-20650,stephanie phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-ST-10001590,Office Supplies,Storage,"tenex personal project file with scoop front design, black",80.88
157,CA-2016-118948,28-05-2016,03-06-2016,Standard Class,NK-18490,neil knudson,Home Office,United States,Seattle,Washington,98105.0,West,OFF-AR-10001547,Office Supplies,Art,newell 311,6.63
158,CA-2015-104269,01-03-2015,06-03-2015,Second Class,DB-13060,dave brooks,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10004063,Furniture,Chairs,global deluxe high-back manager's chair,457.568
159,CA-2017-114104,20-11-2017,24-11-2017,Standard Class,NP-18670,nora paige,Consumer,United States,Edmond,Oklahoma,73034.0,Central,OFF-LA-10002475,Office Supplies,Labels,avery 519,14.62
160,CA-2017-114104,20-11-2017,24-11-2017,Standard Class,NP-18670,nora paige,Consumer,United States,Edmond,Oklahoma,73034.0,Central,TEC-PH-10004536,Technology,Phones,avaya 5420 digital phone,944.93
161,CA-2017-162733,11-05-2017,12-05-2017,First Class,TT-21070,ted trevino,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10002751,Office Supplies,Paper,xerox 1920,5.98
162,CA-2016-119697,28-12-2016,31-12-2016,Second Class,EM-13960,eric murdock,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10003657,Technology,Accessories,lenovo 17-key usb numeric keypad,54.384
163,CA-2017-154508,16-11-2017,20-11-2017,Standard Class,RD-19900,ruben dartt,Consumer,United States,Carlsbad,New Mexico,88220.0,West,OFF-EN-10001990,Office Supplies,Envelopes,staple envelope,28.4
164,CA-2017-113817,07-11-2017,11-11-2017,Standard Class,MJ-17740,max jones,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10004002,Office Supplies,Binders,wilson jones international size a4 ring binders,27.68
165,CA-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,becky martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10004441,Office Supplies,Art,bic brite liner highlighters,9.936
166,CA-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,becky martin,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-MA-10000822,Technology,Machines,lexmark mx611dhe monochrome laser printer,8159.952
167,CA-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,becky martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-ST-10000991,Office Supplies,Storage,space solutions hd industrial steel shelving.,275.928
168,CA-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,becky martin,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10004287,Furniture,Chairs,safco arco folding chair,1740.06
169,CA-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,becky martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10002656,Office Supplies,Art,sanford liquid accent highlighters,32.064
170,CA-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,becky martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AP-10002518,Office Supplies,Appliances,kensington 7 outlet masterpiece power center,177.98
171,CA-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,becky martin,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10003931,Technology,Phones,jbl micro wireless portable bluetooth speaker,143.976
172,CA-2015-118962,05-08-2015,09-08-2015,Standard Class,CS-12130,chad sievert,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10000659,Office Supplies,Paper,"adams phone message book, professional, 400 message capacity, 5 3/6” x 11”",20.94
173,CA-2015-118962,05-08-2015,09-08-2015,Standard Class,CS-12130,chad sievert,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10001144,Office Supplies,Paper,xerox 1913,110.96
174,CA-2015-118962,05-08-2015,09-08-2015,Standard Class,CS-12130,chad sievert,Consumer,United States,Los Angeles,California,90004.0,West,FUR-CH-10003817,Furniture,Chairs,"global value steno chair, gray",340.144
175,US-2015-100853,14-09-2015,19-09-2015,Standard Class,JB-15400,jennifer braxton,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-AP-10000891,Office Supplies,Appliances,kensington 7 outlet masterpiece homeoffice power control center,52.448
176,US-2015-100853,14-09-2015,19-09-2015,Standard Class,JB-15400,jennifer braxton,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-LA-10003148,Office Supplies,Labels,avery 51,20.16
177,US-2018-152366,21-04-2018,25-04-2018,Second Class,SJ-20500,shirley jackson,Consumer,United States,Houston,Texas,77036.0,Central,OFF-AP-10002684,Office Supplies,Appliances,"acco 7-outlet masterpiece power center, wihtout fax/phone line protection",97.264
178,US-2016-101511,21-11-2016,23-11-2016,Second Class,JE-15745,joel eaton,Consumer,United States,Newark,Ohio,43055.0,East,FUR-CH-10004698,Furniture,Chairs,"padded folding chairs, black, 4/carton",396.802
179,US-2016-101511,21-11-2016,23-11-2016,Second Class,JE-15745,joel eaton,Consumer,United States,Newark,Ohio,43055.0,East,OFF-SU-10002189,Office Supplies,Supplies,acme rosewood handle letter opener,15.88
180,CA-2016-137225,15-12-2016,19-12-2016,Standard Class,JK-15640,jim kriz,Home Office,United States,New York City,New York,10009.0,East,OFF-AR-10001940,Office Supplies,Art,"sanford colorific eraseable coloring pencils, 12 count",3.28
181,CA-2015-166191,05-12-2015,09-12-2015,Second Class,DK-13150,david kendrick,Corporate,United States,Decatur,Illinois,62521.0,Central,OFF-ST-10003455,Office Supplies,Storage,"tenex file box, personal filing tote with lid, black",24.816
182,CA-2015-166191,05-12-2015,09-12-2015,Second Class,DK-13150,david kendrick,Corporate,United States,Decatur,Illinois,62521.0,Central,TEC-AC-10004659,Technology,Accessories,imation secure+ hardware encrypted usb 2.0 flash drive; 16gb,408.744
183,CA-2015-158274,19-11-2015,24-11-2015,Second Class,RM-19675,robert marley,Home Office,United States,Monroe,Louisiana,71203.0,South,TEC-PH-10003273,Technology,Phones,at&t tr1909w,503.96
184,CA-2015-158274,19-11-2015,24-11-2015,Second Class,RM-19675,robert marley,Home Office,United States,Monroe,Louisiana,71203.0,South,TEC-PH-10004896,Technology,Phones,nokia lumia 521 (t-mobile),149.95
185,CA-2015-158274,19-11-2015,24-11-2015,Second Class,RM-19675,robert marley,Home Office,United States,Monroe,Louisiana,71203.0,South,TEC-AC-10002345,Technology,Accessories,hp standard 104 key ps/2 keyboard,29.0
186,CA-2017-105018,28-11-2017,02-12-2017,Standard Class,SK-19990,sally knutson,Consumer,United States,Fairfield,Connecticut,6824.0,East,OFF-BI-10001890,Office Supplies,Binders,avery poly binder pockets,7.16
187,CA-2015-123260,26-08-2015,30-08-2015,Standard Class,FM-14290,frank merwin,Home Office,United States,Los Angeles,California,90032.0,West,TEC-AC-10002323,Technology,Accessories,sandisk ultra 32 gb microsdhc class 10 memory card,176.8
188,CA-2017-157000,16-07-2017,22-07-2017,Standard Class,AM-10360,alice mccarthy,Corporate,United States,Grand Prairie,Texas,75051.0,Central,OFF-ST-10001328,Office Supplies,Storage,"personal filing tote with lid, black/gray",37.224
189,CA-2017-157000,16-07-2017,22-07-2017,Standard Class,AM-10360,alice mccarthy,Corporate,United States,Grand Prairie,Texas,75051.0,Central,OFF-PA-10001950,Office Supplies,Paper,southworth 25% cotton antique laid paper & envelopes,20.016
190,CA-2016-102281,12-10-2016,14-10-2016,First Class,MP-17470,mark packer,Home Office,United States,New York City,New York,10035.0,East,FUR-BO-10002613,Furniture,Bookcases,"atlantic metals mobile 4-shelf bookcases, custom colors",899.136
191,CA-2016-102281,12-10-2016,14-10-2016,First Class,MP-17470,mark packer,Home Office,United States,New York City,New York,10035.0,East,TEC-PH-10001552,Technology,Phones,i need's 3d hello kitty hybrid silicone case cover for htc one x 4g with 3d hello kitty stylus pen green/pink,71.76
192,CA-2016-102281,12-10-2016,14-10-2016,First Class,MP-17470,mark packer,Home Office,United States,New York City,New York,10035.0,East,OFF-PA-10000061,Office Supplies,Paper,xerox 205,51.84
193,CA-2016-102281,12-10-2016,14-10-2016,First Class,MP-17470,mark packer,Home Office,United States,New York City,New York,10035.0,East,FUR-BO-10002545,Furniture,Bookcases,"atlantic metals mobile 3-shelf bookcases, custom colors",626.352
194,CA-2016-102281,12-10-2016,14-10-2016,First Class,MP-17470,mark packer,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10003514,Office Supplies,Art,4009 highlighters by sanford,19.9
195,CA-2016-131457,31-10-2016,06-11-2016,Standard Class,MZ-17515,mary zewe,Corporate,United States,Redlands,California,92374.0,West,OFF-EN-10001509,Office Supplies,Envelopes,poly string tie envelopes,14.28
196,CA-2015-140004,21-03-2015,25-03-2015,Standard Class,CB-12025,cassandra brandow,Consumer,United States,Hamilton,Ohio,45011.0,East,OFF-AR-10004685,Office Supplies,Art,"binney & smith crayola metallic colored pencils, 8-color set",7.408
197,CA-2015-140004,21-03-2015,25-03-2015,Standard Class,CB-12025,cassandra brandow,Consumer,United States,Hamilton,Ohio,45011.0,East,OFF-AR-10004027,Office Supplies,Art,"binney & smith inktank erasable desk highlighter, chisel tip, yellow, 12/box",6.048
198,CA-2018-107720,06-11-2018,13-11-2018,Standard Class,VM-21685,valerie mitchum,Home Office,United States,Westfield,New Jersey,7090.0,East,OFF-ST-10001414,Office Supplies,Storage,decoflex hanging personal folder file,46.26
199,US-2018-124303,06-07-2018,13-07-2018,Standard Class,FH-14365,fred hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10000343,Office Supplies,Binders,"pressboard covers with storage hooks, 9 1/2"" x 11"", light blue",2.946
200,US-2018-124303,06-07-2018,13-07-2018,Standard Class,FH-14365,fred hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10002749,Office Supplies,Paper,"wirebound message books, 5-1/2 x 4 forms, 2 or 4 forms per page",16.056
201,CA-2018-105074,24-06-2018,29-06-2018,Standard Class,MB-17305,maria bertelson,Consumer,United States,Akron,Ohio,44312.0,East,OFF-PA-10002666,Office Supplies,Paper,southworth 25% cotton linen-finish paper & envelopes,21.744
202,CA-2015-133690,03-08-2015,05-08-2015,First Class,BS-11755,bruce stewart,Consumer,United States,Denver,Colorado,80219.0,West,FUR-TA-10004289,Furniture,Tables,boxoffice by design rectangular and half-moon meeting room tables,218.75
